id,date,rank,title,artist,classification,subjectivity,polarity,neg,pos
1148,1961-10-07,49,Water Boy,Don Shirley Trio,pos,0.24523809523809526,0.09523809523809523,0.4426803702129384,0.5573196297870643
1149,1961-10-07,50,Foot Stomping - Part 1,The Flares,pos,0.4972222222222223,0.4027777777777779,0.4074454291587685,0.5925545708412331
1150,1961-10-07,51,Human,Tommy Hunt,pos,0.3055555555555555,0.08674242424242423,0.23330939473414697,0.7666906052658526
1151,1961-10-07,52,Amor,Ben E. King,pos,0.5858333333333332,0.23249999999999998,0.0030076266153070295,0.9969923733846991
1152,1961-10-07,53,Big Bad John,Jimmy Dean,neg,0.2979274032845463,-0.07114426578712292,0.9960767892546774,0.003923210745340641
1153,1961-10-07,54,Let The Four Winds Blow,Fats Domino,pos,0.5399999999999998,0.48,0.1398035309832769,0.860196469016726
1154,1961-10-07,55,Candy Man,Roy Orbison,pos,0.7681818181818181,0.4694805194805195,0.005133955454426055,0.9948660445455751
1155,1961-10-07,56,I Really Love You,The Stereos,pos,0.4177777777777778,0.27888888888888896,0.3704238186131062,0.629576181386897
1156,1961-10-07,57,Movin',Bill Black's Combo,neg,0.0,0.0,0.6874999999999996,0.3124999999999999
1157,1961-10-07,58,Don't Get Around Much Anymore,The Belmonts,pos,0.30476190476190484,0.20476190476190484,0.0058607170204407035,0.9941392829795499
1158,1961-10-07,59,(He's My) Dreamboat,Connie Francis,pos,0.71,-0.44000000000000006,0.0012209628811076245,0.9987790371189007
1159,1961-10-07,60,For Sentimental Reasons,The Cleftones,pos,0.725,0.315,0.009158859048971419,0.990841140951029
1160,1961-10-07,61,Sad Movies (Make Me Cry),The Lennon Sisters,neg,0.3876417233560091,0.024943310657596363,0.6392735430922645,0.3607264569077338
1161,1961-10-07,62,Juke Box Saturday Night,Nino & The Ebb Tides,pos,0.5116666666666667,0.24166666666666664,0.002546520197955939,0.9974534798020516
1162,1961-10-07,63,What A Party,Fats Domino,pos,0.24459064327485383,-0.07057748538011699,0.3712683885609927,0.6287316114389883
1163,1961-10-07,64,It's Your World,Marty Robbins,pos,0.49155844155844153,0.18010625737898464,0.02056010617963134,0.979439893820366
1164,1961-10-07,65,I Wake Up Crying,Chuck Jackson,pos,0.6183673469387755,0.04268707482993197,0.0037480228516865474,0.9962519771483068
1165,1961-10-07,66,Fool #1,Brenda Lee,pos,0.4783411033411034,0.07929292929292929,0.1165557558093551,0.8834442441906447
1166,1961-10-07,67,I Understand (Just How You Feel),The G-Clefs,pos,0.3022222222222222,0.20222222222222225,1.1654319199738929e-05,0.9999883456808211
1167,1961-10-07,68,Everlovin',Rick Nelson,pos,1.0,0.0,0.006501865472309202,0.9934981345276919
1168,1961-10-07,69,You're The Reason,Bobby Edwards,pos,0.4522727272727272,0.1,0.0191654717991991,0.9808345282007958
1169,1961-10-07,70,Magic Moon (Clair De Lune),The Rays,pos,0.773148148148148,0.3574074074074074,0.0006620523192826471,0.9993379476807145
1170,1961-10-07,71,Sweet Little You,Neil Sedaka,neg,0.5987179487179483,0.20386952457264945,0.8821444910341566,0.11785550896584186
1171,1961-10-07,72,Feel It,Sam Cooke,pos,0.48333333333333334,0.12708333333333333,0.008253022983414874,0.9917469770165938
1172,1961-10-07,73,A Wonder Like You,Rick Nelson,pos,0.71,0.38,0.109487088323955,0.8905129116760447
1173,1961-10-07,74,Bright Lights Big City,Jimmy Reed,pos,0.6214285714285713,0.3441558441558442,0.05923932553299913,0.9407606744669984
1174,1961-10-07,75,Big John,The Shirelles,neg,0.431578947368421,-0.10526315789473684,0.6742716000031245,0.3257283999968711
1175,1961-10-07,76,It's Just A House Without You,Brook Benton,neg,0.6523076923076924,0.1071328671328671,0.8974492837930423,0.10255071620694874
1176,1961-10-07,77,Anybody But Me,Brenda Lee,pos,0.5476190476190477,0.12648809523809526,0.008405128987059753,0.9915948710129421
1177,1961-10-07,78,Hollywood,Connie Francis,neg,0.368956043956044,0.0019688644688644705,0.9998246021695284,0.00017539783047183696
1178,1961-10-07,79,Your Last Goodbye,Floyd Cramer,neg,0.0,0.0,0.6874999999999996,0.3124999999999999
1179,1961-10-07,80,"Music, Music, Music",The Sensations featuring Yvonne,pos,0.8454545454545453,0.10909090909090909,0.04160291070496239,0.9583970892950353
1180,1961-10-07,81,Please Mr. Postman,The Marvelettes,neg,0.5444444444444445,0.39444444444444443,0.9023093003601875,0.09769069963981657
1181,1961-10-07,82,Please Don't Go,Ral Donner,pos,0.6795454545454546,0.03409090909090909,0.12715810692967855,0.8728418930703172
1182,1961-10-07,83,Just Out Of Reach (Of My Two Open Arms),Solomon Burke,pos,0.625,0.1107142857142857,0.08950385758568294,0.9104961424143101
1183,1961-10-07,84,Tower Of Strength,Gene McDaniels,pos,0.42666666666666664,0.05833333333333333,0.14108928906020166,0.8589107109398014
1184,1961-10-07,85,Muskrat,The Everly Brothers,pos,0.5990158730158731,0.17312698412698418,0.06396060582778886,0.9360393941722096
1185,1961-10-07,86,Cinderella,Paul Anka,neg,0.7813492063492063,0.17500000000000002,0.8696629694693486,0.13033703053065465
1186,1961-10-07,87,Riders In The Sky,Lawrence Welk His Orchestra And Chorus,neg,0.0,0.0,0.6874999999999996,0.3124999999999999
1187,1961-10-07,88,You Don't Know What It Means,Jackie Wilson,neg,0.5238304093567251,0.05138888888888892,0.9920245815227878,0.007975418477201904
1188,1961-10-07,89,Magic Is The Night,Kathy Young with The Innocents,pos,0.6071428571428571,0.0767857142857143,0.04813501079347154,0.9518649892065304
1189,1961-10-07,90,"True, True Love",Frankie Avalon,pos,0.5017006802721087,0.2913832199546485,0.025355585039376898,0.9746444149606294
1190,1961-10-07,91,Tonight I Won't Be There,Adam Wade,neg,0.525,-0.19166666666666665,0.9150530790452024,0.08494692095479413
1191,1961-10-07,92,Back To The Hop,Danny & The Juniors,pos,0.26727272727272733,0.18707070707070708,9.654079623760037e-05,0.9999034592037529
1192,1961-10-07,93,Pocketful Of Rainbows,Deane Hawley,pos,0.45,0.29583333333333334,0.06592495766528296,0.9340750423347165
1193,1961-10-07,94,Linda,Adam Wade,neg,0.6288888888888889,0.3222222222222222,0.6994076194583952,0.3005923805415973
1194,1961-10-07,95,Impossible,Gloria Lynne,pos,0.4638461538461538,0.49615384615384617,0.0025046462003999984,0.9974953537995989
1195,1961-10-07,96,Kissin' On The Phone,Paul Anka,neg,0.9,-0.6,0.9667872455504583,0.03321275444954302
1196,1961-10-07,97,Hang On,Floyd Cramer,neg,0.48238095238095247,0.03488095238095238,0.8477487405642647,0.15225125943574866
1197,1961-10-07,98,Berlin Melody,Billy Vaughn And His Orchestra,neg,0.0,0.0,0.6874999999999996,0.3124999999999999
1198,1961-10-07,99,Broken Heart And A Pillow Filled With Tears,Patti Page,pos,0.75,-0.34375,0.22418832062475538,0.7758116793752514
1199,1961-10-07,100,Three Steps From The Altar,Shep And The Limelites,pos,0.6093253968253968,0.18910533910533908,1.8860912171450405e-08,0.9999999811390865
1200,1962-01-06,1,The Lion Sleeps Tonight,The Tokens,pos,0.4777777777777778,0.14166666666666666,0.14399883653711615,0.856001163462882
1201,1962-01-06,2,The Twist,Chubby Checker,neg,0.3991452991452993,-0.17927350427350436,0.9006708034488665,0.09932919655112928
1202,1962-01-06,3,Run To Him,Bobby Vee,pos,0.5909090909090909,0.39696969696969703,0.08198358987427973,0.9180164101257146
1203,1962-01-06,4,Peppermint Twist - Part I,Joey Dee & the Starliters,neg,0.41018135904499536,0.029935720844811723,0.7339662110570008,0.2660337889429959
1204,1962-01-06,5,Can't Help Falling In Love,Elvis Presley With The Jordanaires,pos,0.6797979797979798,0.4181818181818182,0.006759703799226299,0.99324029620077
1205,1962-01-06,6,"Happy Birthday, Sweet Sixteen",Neil Sedaka,pos,0.6485714285714285,0.3825,0.00231154830240957,0.9976884516975957
1206,1962-01-06,7,Goodbye Cruel World,James Darren,pos,0.7028209109730849,-0.4181935817805383,0.00496938557951954,0.995030614420488
1207,1962-01-06,8,Walk On By,Leroy Van Dyke,neg,0.48055555555555557,0.2916666666666667,0.590303805533506,0.4096961944665034
1208,1962-01-06,9,When I Fall In Love,The Lettermen,pos,0.56875,0.41250000000000003,0.021122360626226033,0.9788776393737728
1209,1962-01-06,10,Unchain My Heart,Ray Charles and his Orchestra,neg,0.5499999999999999,0.11041666666666668,0.7961413942762259,0.20385860572376743
1210,1962-01-06,11,When The Boy In Your Arms (Is The Boy In Your Heart),Connie Francis,pos,0.5351190476190476,0.3764880952380952,0.044989669620837815,0.9550103303791575
1211,1962-01-06,12,White Christmas,Bing Crosby,pos,0.19999999999999998,0.17500000000000002,0.005698146786263639,0.9943018532137379
1212,1962-01-06,13,Please Mr. Postman,The Marvelettes,neg,0.5444444444444445,0.39444444444444443,0.9023093003601875,0.09769069963981657
1213,1962-01-06,14,Til,The Angels,pos,0.65,0.12575757575757573,0.0010193318997848576,0.9989806681002174
1214,1962-01-06,15,I Know (You Don't Love Me No More),Barbara George,pos,0.5467081529581529,-0.02879689754689755,0.22621350212186903,0.7737864978781345
1215,1962-01-06,16,I Don't Know Why,Linda Scott,neg,0.76,0.3,0.8437426238985255,0.1562573761014736
1216,1962-01-06,17,Let There Be Drums,Sandy Nelson,pos,0.5294871794871795,0.3006410256410257,0.01813359605581752,0.9818664039441919
1217,1962-01-06,18,Revenge,Brook Benton,pos,0.3488888888888889,0.06444444444444444,0.012690029955928862,0.9873099700440677
1218,1962-01-06,19,Moon River,Henry Mancini And His Orchestra,neg,0.3416666666666666,-0.06666666666666667,0.8402413830244466,0.1597586169755601
1219,1962-01-06,20,There's No Other (Like My Baby),The Crystals,pos,0.4945987654320988,0.1792438271604938,0.15327711188070497,0.8467228881192964
1220,1962-01-06,21,Jingle Bell Rock,Bobby Rydell/Chubby Checker,neg,0.5508928571428571,0.4446428571428571,0.9594882423664478,0.04051175763354325
1221,1962-01-06,22,The Little Drummer Boy,The Harry Simeone Chorale,pos,0.375,0.4,0.14719661059167907,0.8528033894083122
1222,1962-01-06,23,Rock-A-Hula Baby,Elvis Presley With The Jordanaires,pos,0.430952380952381,0.20565476190476187,0.0009056684701491718,0.9990943315298463
1223,1962-01-06,24,Town Without Pity,Gene Pitney,pos,0.4985507246376811,0.12427536231884058,0.0028398719445441208,0.9971601280554462
1224,1962-01-06,25,Gypsy Woman,The Impressions,pos,0.525,0.17857142857142858,0.0019617612502720793,0.9980382387497251
1225,1962-01-06,26,Baby's First Christmas,Connie Francis,pos,0.44486215538847107,0.33439849624060153,0.20467697607766203,0.7953230239223382
1226,1962-01-06,27,Moon River,Jerry Butler,pos,0.2916666666666667,-0.05000000000000001,0.303965303324316,0.6960346966756825
1227,1962-01-06,28,A Little Bitty Tear,Burl Ives,pos,0.3569444444444445,-0.08489583333333334,0.06445314131997817,0.9355468586800255
1228,1962-01-06,29,If You Gotta Make A Fool Of Somebody,James Ray,pos,0.5648148148148148,0.10925925925925926,0.378670013945809,0.6213299860541958
1229,1962-01-06,30,The Wanderer,Dion,pos,0.5017526455026454,0.31263227513227515,0.27185750363522815,0.7281424963647657
1230,1962-01-06,31,Funny How Time Slips Away,Jimmy Elledge,pos,0.5236363636363636,0.19297979797979797,0.01142056563441225,0.9885794343655898
1231,1962-01-06,32,Cotton Fields,The Highwaymen,pos,0.25309941520467827,0.05273391812865497,0.3009485803069195,0.6990514196930807
1232,1962-01-06,33,Jambalaya (On The Bayou),Fats Domino,pos,0.23611111111111116,0.10555555555555556,0.07949416955588709,0.9205058304441139
1233,1962-01-06,34,Baby It's You,The Shirelles,pos,0.47000000000000003,0.4890625,0.004154993140833558,0.9958450068591631
1234,1962-01-06,35,Your Ma Said You Cried In Your Sleep Last Night,Kenny Dino,pos,0.3919047619047618,0.22776785714285713,0.36618605153133144,0.6338139484686717
1235,1962-01-06,36,Tonight,Ferrante & Teicher,pos,0.6535714285714286,0.0722077922077922,0.08572746260990104,0.9142725373901008
1236,1962-01-06,37,Johnny Will,Pat Boone,neg,0.326984126984127,0.26587301587301587,0.5508451737896976,0.4491548262103012
1237,1962-01-06,38,Hey! Little Girl,Del Shannon,pos,0.47741228070175445,-0.0493421052631579,0.1883648005928112,0.8116351994071792
1238,1962-01-06,39,The Chipmunk Song (Christmas Don't Be Late),David Seville And The Chipmunks,neg,0.8380952380952381,-0.6857142857142857,0.5872579299552456,0.4127420700447641
1239,1962-01-06,40,Big Bad John,Jimmy Dean,neg,0.2979274032845463,-0.07114426578712292,0.9960767892546774,0.003923210745340641
1240,1962-01-06,41,Jingle Bell Rock,Bobby Helms,neg,0.5742857142857142,0.4542857142857143,0.8032725329764033,0.19672746702360278
1241,1962-01-06,42,Poor Fool,Ike & Tina Turner,pos,0.5111874236874238,-0.08582112332112332,0.23235313879654768,0.7676468612034334
1242,1962-01-06,43,"Well, I Told You",The Chantels,neg,0.3680555555555556,-0.019097222222222224,0.6266842120954343,0.3733157879045675
1243,1962-01-06,44,Small Sad Sam,Phil McLean,pos,0.6048371647509576,-0.28414750957854407,0.00011966677752991437,0.9998803332224893
1244,1962-01-06,45,Little Altar Boy,Vic Dana,pos,0.5277777777777778,-0.08888888888888889,0.00213911259501517,0.9978608874049832
1245,1962-01-06,46,Norman,Sue Thompson,pos,0.7642857142857142,0.37142857142857144,0.03423826803163194,0.9657617319683766
1246,1962-01-06,47,Rudolph The Red Nosed Reindeer,David Seville And The Chipmunks,neg,0.5723379629629631,0.19312920875420872,0.952839039844436,0.047160960155546335
1247,1962-01-06,48,Dear Lady Twist,Gary U.S. Bonds,pos,0.38276515151515156,0.10511363636363637,0.07528103134904945,0.924718968650945
1248,1962-01-06,49,Just Out Of Reach (Of My Two Open Arms),Solomon Burke,pos,0.625,0.1107142857142857,0.08950385758568294,0.9104961424143101
1249,1962-01-06,50,Rockin' Around The Christmas Tree,Brenda Lee,pos,0.6636363636363636,0.15909090909090912,0.0015642874787061421,0.9984357125212875
1250,1962-01-06,51,Turn On Your Love Light,Bobby Bland,pos,0.489047619047619,0.10488095238095238,0.0046037913261953185,0.9953962086737986
1251,1962-01-06,52,Twist-Her,Bill Black's Combo,neg,0.0,0.0,0.6874999999999996,0.3124999999999999
1252,1962-01-06,53,Irresistible You,Bobby Darin,pos,0.6666666666666666,0.375,0.37385172519316967,0.6261482748068338
1253,1962-01-06,54,Dreamy Eyes,Johnny Tillotson,pos,0.6285714285714284,0.3571428571428571,0.0007555153571558211,0.9992444846428454
1254,1962-01-06,55,Dear Ivan,Jimmy Dean,pos,0.45165577342047936,0.07087913448207565,1.3441238091435958e-09,0.9999999986558004
1255,1962-01-06,56,The Gypsy Rover,The Highwaymen,pos,0.34685019841269843,0.14537450396825397,0.057583846112086154,0.9424161538879245
1256,1962-01-06,57,Up A Lazy River,Si Zentner And His Orchestra,pos,0.7740740740740741,0.04537037037037039,0.01712550404072179,0.982874495959275
1257,1962-01-06,58,Pocketful Of Miracles,Frank Sinatra,pos,0.5504273504273505,0.3886752136752137,0.12302061936709456,0.8769793806329143
1258,1962-01-06,59,Flying Circle,Frank Slay And His Orchestra,pos,1.0,-1.0,0.3918918918918917,0.608108108108108
1259,1962-01-06,60,Do-Re-Mi,Lee Dorsey,neg,0.6175,0.2533333333333333,0.9985456897030704,0.001454310296919863
1260,1962-01-06,61,Maria,Roger Williams,neg,0.578781512605042,0.357563025210084,0.5439121545507928,0.456087845449209
1261,1962-01-06,62,Letter Full Of Tears,Gladys Knight And The Pips,pos,0.6222222222222222,0.3138888888888889,0.4014310141335169,0.598568985866481
1262,1962-01-06,63,Multiplication,Bobby Darin,pos,0.398792270531401,-0.061413043478260876,0.4644454607487988,0.5355545392511948
1263,1962-01-06,64,She's Everything (I Wanted You To Be),Ral Donner,pos,0.6337662337662336,0.3994096812278631,8.515199426876287e-05,0.9999148480057326
1264,1962-01-06,65,Let's Twist Again,Chubby Checker,neg,0.2506172839506173,0.07438271604938272,0.8483311342459011,0.1516688657541069
1265,1962-01-06,66,"Turn Around, Look At Me",Glen Campbell,neg,0.38,0.13999999999999999,0.5305169407621982,0.4694830592378059
1266,1962-01-06,67,Just Got To Know,Jimmy McCracklin,neg,0.5024891774891775,0.04314574314574315,0.6657480080954171,0.3342519919045833
1267,1962-01-06,68,Fool #1,Brenda Lee,pos,0.4783411033411034,0.07929292929292929,0.1165557558093551,0.8834442441906447
1268,1962-01-06,69,Walkin' With My Angel,Bobby Vee,neg,0.818888888888889,0.5344444444444444,0.5078013734085306,0.4921986265914719
1269,1962-01-06,70,Soothe Me,Sims Twins,neg,0.8400000000000001,0.41,0.5481665413814625,0.45183345861853885
1270,1962-01-06,71,It Will Stand,The Showmen,pos,0.53,0.10375000000000001,0.015192591228389016,0.9848074087716011
1271,1962-01-06,72,I Understand (Just How You Feel),The G-Clefs,pos,0.3022222222222222,0.20222222222222225,1.1654319199738929e-05,0.9999883456808211
1272,1962-01-06,73,Alvin's Harmonica,David Seville And The Chipmunks,pos,0.6992063492063492,0.2795093795093795,0.09149896186887883,0.9085010381311226
1273,1962-01-06,74,Unsquare Dance,The Dave Brubeck Quartet,neg,0.0,0.0,0.6874999999999996,0.3124999999999999
1274,1962-01-06,75,Language Of Love,John D. Loudermilk,pos,0.41111111111111115,0.12361111111111112,0.10414184981449472,0.8958581501855103
1275,1962-01-06,76,Please Come Home For Christmas,Charles Brown,pos,0.5936237373737373,0.29517045454545454,0.02361102131485708,0.9763889786851421
1276,1962-01-06,77,Let's Go Trippin',Dick Dale and The Del-Tones,neg,0.0,0.0,0.6874999999999996,0.3124999999999999
1277,1962-01-06,78,Tuff,Ace Cannon,neg,0.6042222658294089,-0.08955062794348508,0.6487527458876268,0.3512472541123688
1278,1962-01-06,79,The Majestic,Dion,pos,0.47222222222222227,0.13819444444444445,0.007615940932746528,0.9923840590672434
1279,1962-01-06,80,I Could Have Loved You So Well,Ray Peterson,pos,0.7144444444444445,0.4068686868686868,0.04011053808756825,0.9598894619124282
1280,1962-01-06,81,Twistin' All Night Long,Danny & The Juniors with Freddy Cannon,pos,0.6713087750823602,0.03967879604672061,0.13285223919035127,0.8671477608096387
1281,1962-01-06,82,Go On Home,Patti Page,neg,0.7669642857142858,0.0232142857142857,0.9786631366481294,0.021336863351869916
1282,1962-01-06,83,Smoky Places,The Corsairs Featuring Jay Bird Uzzell,pos,0.44269005847953236,0.12966981848560793,0.02418029657799256,0.9758197034219893
1283,1962-01-06,84,Tears From An Angel,Troy Shondell,pos,0.20555555555555552,0.11388888888888889,0.0002052677717076604,0.9997947322283048
1284,1962-01-06,85,Pop Goes The Weasel,Anthony Newley,neg,0.3182539682539683,0.012698412698412704,0.9272251301972566,0.072774869802734
1285,1962-01-06,86,Lost Someone,James Brown And The Famous Flames,pos,0.38681818181818184,0.12954545454545455,0.17252800358814713,0.827471996411851
1286,1962-01-06,87,Room Full Of Tears,The Drifters,pos,0.5288288288288289,0.1213213213213213,0.008480777328859703,0.9915192226711399
1287,1962-01-06,88,Maria,Johnny Mathis,pos,0.578781512605042,0.357563025210084,0.3375964866909594,0.662403513309045
1288,1962-01-06,89,I Need Some One,The Belmonts,pos,0.5207818930041154,0.13314627759072206,0.00017274642841596144,0.9998272535715794
1289,1962-01-06,90,It's All Because,Linda Scott,pos,0.520899470899471,0.2007936507936508,0.014731704463346998,0.9852682955366462
1290,1962-01-06,91,Crazy,Patsy Cline,pos,0.7545454545454544,-0.21363636363636362,0.4825825070274498,0.517417492972549
1291,1962-01-06,92,Pushin' Your Luck,Sleepy King,pos,0.4792207792207792,0.10519480519480516,0.04087922272431387,0.9591207772756822
1292,1962-01-06,93,The Twist,Ernie Freeman,neg,0.0,0.0,0.6874999999999996,0.3124999999999999
1293,1962-01-06,94,The Waltz You Saved For Me,Ferlin Husky,pos,0.8666666666666667,-0.033333333333333326,0.01164730466368388,0.9883526953363179
1294,1962-01-06,95,Let Me In,The Sensations,pos,0.47333333333333333,-0.025,0.005408039018102406,0.9945919609818945
1295,1962-01-06,96,The Little Drummer Boy,The Jack Halloran Singers,neg,0.5187499999999999,0.20572916666666666,0.9943393379555663,0.005660662044439957
1296,1962-01-06,97,That's My Pa,Sheb Wooley,pos,0.34196825396825403,-0.004809523809523815,0.03133293704353589,0.9686670629564527
1297,1962-01-06,98,Searching,Jack Eubanks,neg,0.4464285714285714,0.23809523809523805,0.9470543954972649,0.05294560450273856
1298,1962-01-06,99,Motorcycle,Tico And The Triumphs,pos,0.48888888888888893,0.14444444444444443,0.0038228307102570213,0.9961771692897614
1299,1962-01-06,100,Drown In My Own Tears,Don Shirley,pos,0.6758241758241758,0.14986263736263736,0.021376169933116317,0.9786238300668858
1300,1962-04-07,1,Johnny Angel,Shelley Fabares,pos,0.615,0.40499999999999997,0.052292574614517424,0.9477074253854904
1301,1962-04-07,2,Don't Break The Heart That Loves You,Connie Francis,pos,0.5833333333333334,0.35125,0.11929223440688755,0.8807077655931054
1302,1962-04-07,3,Good Luck Charm,Elvis Presley With The Jordanaires,neg,0.5359649122807016,0.41688596491228064,0.9527641079664997,0.04723589203349503
1303,1962-04-07,4,Slow Twistin',Chubby Checker (with Dee Dee Sharp),pos,0.5,0.1265625,0.0721321569888131,0.9278678430111861
1304,1962-04-07,5,Dream Baby (How Long Must I Dream),Roy Orbison,pos,0.5960000000000002,0.3019999999999999,0.2319403361361788,0.7680596638638206
1305,1962-04-07,6,Hey! Baby,Bruce Channel,neg,0.6722222222222223,0.2777777777777778,0.7072291413359091,0.2927708586640879
1306,1962-04-07,7,Midnight In Moscow,Kenny Ball and his Jazzmen,pos,0.7111111111111109,0.46249999999999997,0.0001244195030454112,0.9998755804969617
1307,1962-04-07,8,Young World,Rick Nelson,pos,0.4648148148148149,0.261111111111111,0.03214356751177281,0.9678564324882283
1308,1962-04-07,9,Love Letters,Ketty Lester,neg,0.5071428571428571,0.3271428571428571,0.8020232714717301,0.1979767285282731
1309,1962-04-07,10,Mashed Potato Time,Dee Dee Sharp,neg,0.71875,0.4875,0.827150757431215,0.17284924256876977
1310,1962-04-07,11,What's Your Name,Don & Juan,pos,0.5416666666666666,-0.2916666666666667,0.3036911016382455,0.6963088983617537
1311,1962-04-07,12,Love Me Warm And Tender,Paul Anka,pos,0.6133333333333332,0.5273333333333333,0.0010130977998709884,0.9989869022001264
1312,1962-04-07,13,Let Me In,The Sensations,pos,0.47333333333333333,-0.025,0.005408039018102406,0.9945919609818945
1313,1962-04-07,14,Twistin' The Night Away,Sam Cooke,neg,0.3629148629148629,0.27236652236652237,0.5138311380977267,0.48616886190227593
1314,1962-04-07,15,Please Don't Ask About Barbara,Bobby Vee,pos,0.41753246753246753,0.06213474025974026,0.04437223142775318,0.955627768572256
1315,1962-04-07,16,Lover Please,Clyde McPhatter,neg,0.3451388888888889,-0.10451388888888889,0.7098464239466828,0.29015357605331826
1316,1962-04-07,17,Come Back Silly Girl,The Lettermen,pos,0.4322916666666667,0.03125,0.040619312488065266,0.9593806875119355
1317,1962-04-07,18,(I've Got) Bonnie,Bobby Rydell,pos,0.6787878787878788,0.28612258953168035,0.04879980951030665,0.9512001904896976
1318,1962-04-07,19,She's Got You,Patsy Cline,pos,0.5997272727272727,0.03481818181818182,0.17463597185507435,0.8253640281449234
1319,1962-04-07,20,Duke Of Earl,Gene Chandler,pos,0.6,0.5,0.008257098374630538,0.9917429016253678
1320,1962-04-07,21,Where Have All The Flowers Gone,The Kingston Trio,pos,0.40000000000000013,0.013157894736842113,0.04481838644321523,0.9551816135567832
1321,1962-04-07,22,You Win Again,Fats Domino,pos,0.5166666666666667,0.6333333333333333,0.45172241388423645,0.5482775861157595
1322,1962-04-07,23,Nut Rocker,B. Bumble & The Stingers,neg,1.0,-0.5,0.7645491458766772,0.23545085412332187
1323,1962-04-07,24,Soldier Boy,The Shirelles,pos,0.5165204678362574,0.2657894736842105,0.0020816298616377505,0.9979183701383582
1324,1962-04-07,25,Dear One,Larry Finnegan,neg,0.0,0.0,0.5379634319498212,0.4620365680501762
1325,1962-04-07,26,Shout - Part I,Joey Dee & the Starliters,pos,0.4255952380952381,0.26726190476190476,0.3135841679184245,0.6864158320815736
1326,1962-04-07,27,You Better Move On,Arthur Alexander,pos,0.6413043478260869,0.40905797101449276,0.44255338222531637,0.557446617774686
1327,1962-04-07,28,When My Little Girl Is Smiling,The Drifters,pos,0.5100840336134453,0.11586134453781513,0.13004143721363728,0.8699585627863665
1328,1962-04-07,29,Her Royal Majesty,James Darren,pos,0.4473593073593074,0.17845779220779218,0.0006259715051301654,0.9993740284948776
1329,1962-04-07,30,She Can't Find Her Keys,Paul Petersen,pos,0.22609126984126982,-0.15476190476190477,5.6047840525481885e-08,0.999999943952127
1330,1962-04-07,31,Stranger On The Shore,Mr. Acker Bilk,pos,0.35,0.25,0.05676086180631665,0.9432391381936753
1331,1962-04-07,32,"Twist, Twist Senora",Gary U.S. Bonds,neg,0.3826336675020886,-0.02292188805346702,0.9217858714694515,0.07821412853054018
1332,1962-04-07,33,Soul Twist,King Curtis and The Noble Knights,pos,0.6440000000000002,-0.02399999999999999,1.384048113333785e-06,0.9999986159518973
1333,1962-04-07,34,She Cried,Jay & The Americans,pos,0.7333333333333334,-0.16666666666666666,0.15420794820407802,0.8457920517959171
1334,1962-04-07,35,If A Woman Answers (Hang Up The Phone),Leroy Van Dyke,pos,0.725,0.1,0.005484855433272686,0.994515144566731
1335,1962-04-07,36,Anything That's Part Of You,Elvis Presley With The Jordanaires,neg,0.3333333333333333,-0.016666666666666663,0.7426532662237129,0.2573467337762916
1336,1962-04-07,37,Ginny Come Lately,Brian Hyland,pos,0.6219999999999999,0.12299999999999998,0.035880008742035716,0.9641199912579663
1337,1962-04-07,38,Cry Baby Cry,The Angels,pos,0.4520833333333333,0.21500000000000002,0.01018397217644287,0.9898160278235609
1338,1962-04-07,39,Something's Got A Hold On Me,Etta James,pos,0.5462241462241464,0.35775613275613277,0.029917756045717225,0.9700822439542791
1339,1962-04-07,40,Cinderella,Jack Ross,neg,0.45372222222222225,0.07577777777777779,0.7738275195058468,0.22617248049415198
1340,1962-04-07,41,Jamie,Eddie Holland,pos,0.5823129251700679,0.20867346938775513,5.9610020060080435e-05,0.9999403899799368
1341,1962-04-07,42,Johnny Jingo,Hayley Mills,pos,0.6967532467532468,0.27700216450216447,0.12093560229658316,0.8790643977034198
1342,1962-04-07,43,Patti Ann,Johnny Crawford,pos,0.5999999999999999,0.5,0.004473568044703392,0.9955264319552919
1343,1962-04-07,44,The Jam - Part 1,Bobby Gregg and His Friends,pos,0.7421052631578947,0.773684210526316,0.4412691311770275,0.5587308688229728
1344,1962-04-07,45,The Alvin Twist,The Chipmunks With David Seville,neg,0.5444345238095237,0.19035714285714286,0.9951778481034359,0.004822151896560846
1345,1962-04-07,46,Smoky Places,The Corsairs Featuring Jay Bird Uzzell,pos,0.44269005847953236,0.12966981848560793,0.02418029657799256,0.9758197034219893
1346,1962-04-07,47,Tell Me,Dick and DeeDee,neg,0.5950757575757576,0.05852272727272727,0.6027029020165381,0.3972970979834589
1347,1962-04-07,48,Tuff,Ace Cannon,neg,0.6042222658294089,-0.08955062794348508,0.6487527458876268,0.3512472541123688
1348,1962-04-07,49,Percolator (Twist),Billy Joe & The Checkmates,neg,0.0,0.0,0.6874999999999996,0.3124999999999999
1349,1962-04-07,50,The Wanderer,Dion,pos,0.5017526455026454,0.31263227513227515,0.27185750363522815,0.7281424963647657
1350,1962-04-07,51,Break It To Me Gently,Brenda Lee,pos,0.5375661375661375,0.13584656084656085,0.0007794731277105547,0.9992205268722871
1351,1962-04-07,52,What'd I Say (Part 1),Bobby Darin,pos,0.6028985507246376,0.3090579710144927,0.00011916833193440803,0.9998808316680597
1352,1962-04-07,53,Crying In The Rain,The Everly Brothers,pos,0.5125000000000001,-0.07500000000000001,0.00011723281068689608,0.9998827671893169
